Date,Filename,model_type,beam_size,use_context,confidence_based,num_workers,confidence_limit,Max. chunk time,Min. chunk time,Avg. chunk time,Word Error Rate (WER),Word Information Loss (WIL),Total Transcription Time,Total GPU VRAM Usage,Total GPU Clock Speed,Peak GPU VRAM Usage,Peak GPU Clock Speed,Avg. GPU VRAM Usage,Avg. GPU Clock Speed,Total RAM Usage,Peak RAM Usage,Avg. RAM Usage
2024-12-12 16:46:52.301,32-0.8.pkl,distil-small.en,5,False,True,1,0.8,248.7645149,119.6599007,171.5523402,36.8,45.0,3087.942123413086,5742.0,26715,319.0,1590,319.0,1484.1666666666667,42.992027282714844,2.4405784606933594,2.3884459601508246
2024-12-12 16:46:58.206,32-0.8.pkl,distil-small.en,5,False,True,1,0.8,274.7986317,118.0148125,168.2529582,42.9,48.4,3028.553247451782,5742.0,27390,319.0,1590,319.0,1521.6666666666667,44.70389175415039,2.525127410888672,2.483549541897244
2024-12-12 16:47:04.139,32-0.8.pkl,distil-small.en,5,False,True,1,0.8,378.5362244,102.0505428,167.7704520,42.9,48.4,3019.8681354522705,5742.0,26625,319.0,1575,319.0,1479.1666666666667,48.67273712158203,2.7518653869628906,2.704040951199002
2024-12-12 16:47:10.472,32-0.8.pkl,distil-small.en,5,False,True,4,0.4,449.5167732,121.7153072,176.7044597,40.5,46.9,3180.680274963379,6166.0,25935,343.0,1575,342.55555555555554,1440.8333333333333,49.13669204711914,2.78472900390625,2.7298162248399525
2024-12-12 16:47:16.632,32-0.8.pkl,distil-small.en,5,False,True,4,0.4,337.7532959,122.7588654,176.6731077,34.4,43.5,3180.1159381866455,6166.0,25215,343.0,1530,342.55555555555554,1400.8333333333333,48.389156341552734,2.7735595703125,2.688286463419596
2024-12-12 16:47:22.696,32-0.8.pkl,distil-small.en,5,False,True,4,0.4,340.3518200,122.6410866,171.5688308,34.4,43.5,3088.2389545440674,6166.0,25095,343.0,1575,342.55555555555554,1394.1666666666667,45.029052734375,2.610858917236328,2.501614040798611
2024-12-12 16:47:28.646,32-0.8.pkl,distil-small.en,5,False,True,4,0.6,323.0817318,126.0871887,168.3001783,34.4,43.5,3029.4032096862793,6166.0,26460,343.0,1590,342.55555555555554,1470.0,48.073997497558594,2.7408409118652344,2.6707776387532554
2024-12-12 16:47:34.935,32-0.8.pkl,distil-small.en,5,False,True,4,0.6,330.9040070,120.9073067,174.9029822,34.4,43.5,3148.2536792755127,6166.0,26475,343.0,1575,342.55555555555554,1470.8333333333333,47.529972076416016,2.7189674377441406,2.640554004245334
2024-12-12 16:47:41.015,32-0.8.pkl,distil-small.en,5,False,True,4,0.6,258.8989735,124.5086193,170.0605154,34.4,43.5,3061.089277267456,6166.0,25965,343.0,1545,342.55555555555554,1442.5,47.150970458984375,2.745380401611328,2.619498358832465
2024-12-12 16:47:47.542,32-0.8.pkl,distil-small.en,5,False,True,4,0.8,333.1441879,122.5893497,182.0646657,36.8,45.0,3277.1639823913574,6158.0,26835,343.0,1590,342.1111111111111,1490.8333333333333,45.089717864990234,2.5623130798339844,2.504984325832791
2024-12-12 16:47:53.878,32-0.8.pkl,distil-small.en,5,False,True,4,0.8,442.4426556,125.0648499,185.8144071,42.9,48.4,3344.6593284606934,6166.0,25875,343.0,1530,342.55555555555554,1437.5,43.16791534423828,2.481639862060547,2.398217519124349
2024-12-12 16:48:00.485,32-0.8.pkl,distil-small.en,5,False,True,4,0.8,449.1875172,124.5467663,194.1132148,42.9,48.4,3494.037866592407,6166.0,26175,343.0,1590,342.55555555555554,1454.1666666666667,47.431880950927734,2.6645851135253906,2.635104497273763
2024-12-12 16:48:06.343,32-0.8.pkl,distil-small.en,5,False,False,1,N/A,290.7702923,115.8576012,159.1889461,27.6,36.8,2865.401029586792,5742.0,24555,319.0,1560,319.0,1364.1666666666667,46.810768127441406,2.6729660034179688,2.6005982293023004
2024-12-12 16:48:12.201,32-0.8.pkl,distil-small.en,5,False,False,1,N/A,279.6509266,115.7352924,160.8903938,27.6,36.8,2896.027088165283,5742.0,24150,319.0,1545,319.0,1341.6666666666667,49.190006256103516,2.8089942932128906,2.732778125339084
2024-12-12 16:48:18.247,32-0.8.pkl,distil-small.en,5,False,False,1,N/A,296.8318462,115.3767109,159.0177086,27.6,36.8,2862.318754196167,5742.0,24210,319.0,1560,319.0,1345.0,53.1391716003418,3.0037841796875,2.9521762000189886
2024-12-12 16:48:23.968,32-0.8.pkl,distil-small.en,5,False,False,4,N/A,217.2651291,120.9952831,156.0072899,27.6,36.8,2808.131217956543,6158.0,25080,343.0,1440,342.1111111111111,1393.3333333333333,47.71236038208008,2.7037429809570312,2.6506866878933377
2024-12-12 16:48:29.914,32-0.8.pkl,distil-small.en,5,False,False,4,N/A,280.2746296,116.1813736,163.1525622,27.6,36.8,2936.746120452881,6158.0,24615,343.0,1545,342.1111111111111,1367.5,46.172000885009766,2.6756973266601562,2.5651111602783203
2024-12-12 16:48:35.884,32-0.8.pkl,distil-small.en,5,False,False,4,N/A,274.8007774,115.7283783,162.8082328,27.6,36.8,2930.5481910705566,6158.0,24660,343.0,1530,342.1111111111111,1370.0,48.7674560546875,2.8154830932617188,2.7093031141493054
2024-12-12 16:48:52.054,32-0.8.pkl,distil-small.en,7,True,True,1,0.4,1668.9262390,175.0187874,732.8966194,52.1,62.8,13192.139148712158,5774.0,28380,351.0,1590,320.77777777777777,1576.6666666666667,46.87248992919922,2.87249755859375,2.6040272182888455
2024-12-12 16:49:17.512,32-0.8.pkl,distil-small.en,7,True,True,1,0.4,2877.6037693,431.8780899,1245.6131511,68.7,74.6,22421.03672027588,5742.0,28500,319.0,1590,319.0,1583.3333333333333,43.03829574584961,2.6940574645996094,2.3910164303249783
2024-12-12 16:49:38.532,32-0.8.pkl,distil-small.en,7,True,True,1,0.4,2579.0257454,209.7611427,988.2691304,70.6,79.6,17788.844347000122,5742.0,28455,319.0,1590,319.0,1580.8333333333333,39.07575988769531,2.28900146484375,2.1708755493164062
