Date,Filename,model_type,beam_size,use_context,confidence_based,num_workers,confidence_limit,Max. chunk time,Min. chunk time,Avg. chunk time,Word Error Rate (WER),Word Information Loss (WIL),Total Transcription Time,Total GPU VRAM Usage,Total GPU Clock Speed,Peak GPU VRAM Usage,Peak GPU Clock Speed,Avg. GPU VRAM Usage,Avg. GPU Clock Speed,Total RAM Usage,Peak RAM Usage,Avg. RAM Usage,min_chunk_size,speech_threshold,avg_VADFilterTime,avg_chunkProcessTime,avg_chunkRoundTripTime,avg_frontendToBackendSendTime,avg_backendToFrontendSendTime,distance_wer,distance_wil,distance_combined
2024-12-13 11:07:24.833,16-0.8.pkl,distil-large-v3,3,False,True,1,0.8,436.4140034,305.8934212,0.3350124425,14.7,20.5,12060.447931289673,32220.0,56565,895.0,1575,895.0,1571.25,138.60380935668945,3.956985473632813,3.850105815463596,16,0.8,96.67000000178814,1725.3211764708162,34.43611111111111,33.62413533528646,0.8119757758246527,14.737782510833501,20.527109717070005,25.24559367493662
2024-12-13 11:09:50.530,16-0.8.pkl,distil-large-v3,3,False,True,4,0.8,478.8384438,319.0510273,0.34470796589999997,14.7,20.5,12409.486770629885,33076.0,56670,919.0,1575,918.7777777777778,1574.1666666666667,133.12774276733398,3.7725791931152335,3.697992854648166,16,0.8,96.67000000178814,1725.3211764708162,34.43611111111111,33.62413533528646,0.8119757758246527,14.738006092472444,20.52727024184548,25.24559367493662
2024-12-13 11:06:42.870,16-0.8.pkl,distil-large-v3,3,False,True,1,0.8,470.3652859,318.3410168,0.3449758159,14.7,20.5,12419.129371643066,32220.0,56640,895.0,1575,895.0,1573.3333333333333,130.95547485351562,3.711612701416016,3.6376520792643223,16,0.8,96.67000000178814,1725.3211764708162,34.43611111111111,33.62413533528646,0.8119757758246527,14.738012359662202,20.527274741512958,25.24559367493662
2024-12-13 11:07:04.005,16-0.8.pkl,distil-large-v3,3,False,True,1,0.8,464.9300575,319.8804855,0.34549705189999996,14.7,20.5,12437.893867492676,32220.0,56700,895.0,1575,895.0,1575.0,134.61802291870117,3.912544250488281,3.739389525519477,16,0.8,96.67000000178814,1725.3211764708162,34.43611111111111,33.62413533528646,0.8119757758246527,14.738024569557195,20.52728350787974,25.24559367493662
2024-12-13 11:10:33.198,16-0.8.pkl,distil-large-v3,3,False,True,4,0.8,471.050024,321.0103512,0.3489095966,14.7,20.5,12560.745477676392,33076.0,56655,919.0,1575,918.7777777777778,1573.75,138.41518020629883,4.021213531494141,3.844866116841634,16,0.8,96.67000000178814,1725.3211764708162,34.43611111111111,33.62413533528646,0.8119757758246527,14.738104963210146,20.527341228386096,25.24559367493662
2024-12-13 11:10:12.212,16-0.8.pkl,distil-large-v3,3,False,True,4,0.8,473.541975,322.0205307,0.3501878182,14.7,20.5,12606.761455535889,33076.0,56625,919.0,1575,918.7777777777778,1572.9166666666667,138.02862548828125,3.976390838623047,3.83412848578559,16,0.8,96.67000000178814,1725.3211764708162,34.43611111111111,33.62413533528646,0.8119757758246527,14.738135279200542,20.52736299450116,25.24559367493662
2024-12-13 11:26:54.064,16-0.8.pkl,distil-large-v3,5,False,True,4,0.8,473.038435,340.1384354,0.37554511760000003,14.7,21.1,13519.62423324585,33076.0,56490,919.0,1575,918.7777777777778,1569.1666666666667,136.3441276550293,3.9197044372558594,3.787336879306369,16,0.8,96.67000000178814,1725.3211764708162,34.43611111111111,33.62413533528646,0.8119757758246527,14.738759586049063,21.127021421283057,25.73518991575543
2024-12-13 11:27:15.545,16-0.8.pkl,distil-large-v3,5,False,True,4,0.8,488.4352684,332.2079182,0.3737460838,14.7,21.1,13454.859018325806,33076.0,56550,919.0,1575,918.7777777777778,1570.8333333333333,137.69760131835938,3.9781227111816406,3.8249333699544272,16,0.8,96.67000000178814,1725.3211764708162,34.43611111111111,33.62413533528646,0.8119757758246527,14.738713856207259,21.126989518981542,25.73518991575543
2024-12-13 11:23:40.132,16-0.8.pkl,distil-large-v3,5,False,True,1,0.8,466.6352272,334.5277309,0.37069198820000004,14.7,21.1,13344.911575317385,32220.0,56685,895.0,1575,895.0,1574.5833333333333,136.13063430786133,3.923194885253906,3.781406508551704,16,0.8,96.67000000178814,1725.3211764708162,34.43611111111111,33.62413533528646,0.8119757758246527,14.738636726309378,21.12693571131686,25.73518991575543
2024-12-13 11:24:02.084,16-0.8.pkl,distil-large-v3,5,False,True,1,0.8,442.5032139,323.0757713,0.3691523671,14.7,21.1,13289.485216140749,32220.0,56670,895.0,1590,895.0,1574.1666666666667,136.3531723022461,4.011131286621094,3.787588119506836,16,0.8,96.67000000178814,1725.3211764708162,34.43611111111111,33.62413533528646,0.8119757758246527,14.738598083608071,21.126908753296956,25.73518991575543
2024-12-13 11:27:36.656,16-0.8.pkl,distil-large-v3,5,False,True,4,0.8,491.9884205,332.1657181,0.36828805340000004,14.7,21.1,13258.36992263794,33076.0,56715,919.0,1590,918.7777777777778,1575.4166666666667,137.40881729125977,3.975151062011719,3.8169115914238825,16,0.8,96.67000000178814,1725.3211764708162,34.43611111111111,33.62413533528646,0.8119757758246527,14.738576460780639,21.12689366874073,25.73518991575543
2024-12-13 11:24:23.534,16-0.8.pkl,distil-large-v3,5,False,True,1,0.8,472.1977711,333.5638046,0.3680822916,14.7,21.1,13250.962495803831,32220.0,56595,895.0,1575,895.0,1572.0833333333333,129.8405647277832,3.720497131347656,3.606682353549533,16,0.8,96.67000000178814,1725.3211764708162,34.43611111111111,33.62413533528646,0.8119757758246527,14.738571320633133,21.126890082863344,25.73518991575543
2024-12-13 11:41:23.554,16-0.8.pkl,distil-large-v3,7,False,True,1,0.8,473.2306004,350.3248692,0.40635754659999995,15.3,21.8,14628.87167930603,32220.0,56625,895.0,1590,895.0,1572.9166666666667,125.69744873046876,3.621753692626953,3.4915957980685763,16,0.8,96.67000000178814,1725.3211764708162,34.43611111111111,33.62413533528646,0.8119757758246527,15.338028766946515,21.82670672492025,26.652016809239786
2024-12-13 11:41:46.805,16-0.8.pkl,distil-large-v3,7,False,True,1,0.8,501.1789799,349.5104313,0.4172205793,15.3,21.8,15019.940853118896,32220.0,57060,895.0,1590,895.0,1585.0,131.98471450805664,3.749336242675781,3.66624206966824,16,0.8,96.67000000178814,1725.3211764708162,34.43611111111111,33.62413533528646,0.8119757758246527,15.338320410390162,21.826911669125145,26.652016809239786
2024-12-13 11:42:10.074,16-0.8.pkl,distil-large-v3,7,False,True,1,0.8,489.6469116,350.7053852,0.4182558325,15.3,21.8,15057.209968566896,32220.0,57060,895.0,1590,895.0,1585.0,138.79570388793945,3.953277587890625,3.855436219109429,16,0.8,96.67000000178814,1725.3211764708162,34.43611111111111,33.62413533528646,0.8119757758246527,15.338348605420999,21.826931482492455,26.652016809239786
2024-12-13 11:45:18.277,16-0.8.pkl,distil-large-v3,7,False,True,4,0.8,512.7055645,358.1573963,0.42225794660000004,15.3,21.8,15201.28607749939,33076.0,57105,919.0,1590,918.7777777777778,1586.25,135.05463790893555,3.8976898193359375,3.751517719692654,16,0.8,96.67000000178814,1725.3211764708162,34.43611111111111,33.62413533528646,0.8119757758246527,15.338458259338417,21.82700853927232,26.652016809239786
2024-12-13 11:44:54.501,16-0.8.pkl,distil-large-v3,7,False,True,4,0.8,499.9935627,368.8044548,0.4228295883,15.3,21.8,15221.86517715454,33076.0,57060,919.0,1590,918.7777777777778,1585.0,135.52375030517578,3.914859771728516,3.764548619588216,16,0.8,96.67000000178814,1725.3211764708162,34.43611111111111,33.62413533528646,0.8119757758246527,15.338474006912877,21.82701960554262,26.652016809239786
